ax,ay,az,gx,gy,gz,mx,my,mz
0.04,-0.01,0.97,1.71,1.89,-12.45,-22.34,-8.56,9.36
0.03,-0.01,0.97,1.95,1.71,-13.92,-22.34,-8.56,9.36
0.03,-0.01,0.97,1.95,1.71,-13.92,-22.34,-8.56,9.36
0.03,-0.01,0.96,2.69,0.98,-16.91,-22.34,-8.56,9.36
0.03,-0.01,0.96,2.69,0.98,-16.91,-22.34,-8.56,9.36
0.02,-0.01,0.97,0.73,2.44,-18.74,-22.34,-8.56,9.36
0.03,-0.01,0.97,2.01,1.46,-20.20,-22.34,-8.56,9.36
0.03,-0.01,0.97,2.01,1.46,-20.20,-21.83,-9.16,8.87
0.02,-0.02,0.97,2.93,0.73,-22.64,-21.83,-9.16,8.87
0.02,-0.02,0.97,1.95,1.40,-25.51,-21.83,-9.16,8.87
0.03,-0.02,0.97,1.95,1.40,-25.51,-21.83,-9.16,8.87
0.02,-0.02,0.96,0.37,2.08,-28.50,-21.83,-9.16,8.87
0.02,-0.02,0.96,0.37,2.08,-28.50,-21.83,-9.16,8.87
0.02,-0.02,0.97,-0.24,2.62,-30.52,-21.83,-9.16,8.87
0.02,-0.02,0.97,1.59,1.10,-33.02,-21.83,-9.16,8.87
0.02,-0.02,0.96,1.59,1.10,-33.02,-21.83,-9.16,8.87
0.01,-0.02,0.96,2.20,0.18,-35.52,-21.83,-9.16,8.87
0.01,-0.02,0.96,2.20,0.18,-35.52,-21.83,-9.16,8.87
0.01,-0.02,0.97,2.14,0.12,-36.74,-20.74,-10.06,8.86
0.01,-0.02,0.97,2.14,0.06,-38.09,-20.74,-10.06,8.86
0.01,-0.02,0.97,2.14,0.06,-38.09,-20.74,-10.06,8.86
-0.00,-0.00,0.97,1.77,0.55,-37.78,-20.74,-10.06,8.86
-0.00,-0.00,0.97,1.77,0.55,-37.78,-20.74,-10.06,8.86
-0.01,0.01,0.96,-0.06,2.14,-34.73,-20.74,-10.06,8.86
-0.01,0.01,0.96,-0.73,2.93,-29.79,-20.74,-10.06,8.86
-0.01,0.01,0.96,-0.73,2.93,-29.79,-20.74,-10.06,8.86
-0.01,0.00,0.97,-0.37,3.17,-24.41,-20.74,-10.06,8.86
-0.01,0.00,0.97,-0.37,3.17,-24.41,-20.74,-10.06,8.86
-0.01,0.01,0.97,-0.12,2.87,-20.87,-20.18,-10.31,8.98
-0.01,0.01,0.97,1.65,2.08,-16.97,-20.18,-10.31,8.98
-0.01,0.01,0.97,1.65,2.08,-16.97,-20.18,-10.31,8.98
-0.00,0.00,0.97,2.38,1.65,-12.39,-20.18,-10.31,8.98
-0.00,-0.02,0.96,2.44,1.89,-9.22,-20.18,-10.31,8.98
-0.00,-0.02,0.96,2.44,1.89,-9.22,-20.18,-10.31,8.98
0.01,0.00,0.96,1.34,2.62,-9.22,-20.18,-10.31,8.98
0.01,0.00,0.96,1.34,2.62,-9.22,-20.18,-10.31,8.98
0.00,-0.02,0.96,0.55,3.23,-8.30,-20.18,-10.31,8.98
0.00,-0.02,0.96,0.73,2.81,-8.18,-19.79,-11.01,8.59
0.01,-0.01,0.96,0.73,2.81,-8.18,-19.79,-11.01,8.59
0.01,-0.01,0.97,0.49,2.81,-8.36,-19.79,-11.01,8.59
0.01,-0.01,0.97,0.31,3.11,-7.87,-19.79,-11.01,8.59
0.01,-0.01,0.97,0.31,3.11,-7.87,-19.79,-11.01,8.59
0.02,-0.00,0.97,0.37,3.36,-7.63,-19.79,-11.01,8.59
0.02,-0.00,0.97,0.37,3.36,-7.63,-19.79,-11.01,8.59
0.01,-0.01,0.96,1.10,2.93,-5.74,-19.79,-11.01,8.59
0.01,-0.01,0.96,1.10,2.93,-5.74,-19.79,-11.01,8.59
0.01,-0.01,0.96,0.79,2.87,-4.88,-19.79,-11.01,8.59
0.01,-0.01,0.96,1.22,2.44,-4.88,-19.36,-11.46,8.37
0.01,-0.01,0.96,1.22,2.44,-4.88,-19.36,-11.46,8.37
0.01,-0.01,0.97,2.87,1.59,-4.27,-19.36,-11.46,8.37
0.02,-0.01,0.97,2.50,1.65,-3.66,-19.36,-11.46,8.37
0.02,-0.01,0.97,2.50,1.65,-3.66,-19.36,-11.46,8.37
0.02,-0.00,0.97,0.98,2.81,-2.56,-19.36,-11.46,8.37
0.02,-0.00,0.97,0.98,2.81,-2.56,-19.36,-11.46,8.37
0.01,-0.01,0.96,0.79,3.11,-1.65,-19.36,-11.46,8.37
0.01,-0.01,0.96,2.69,2.01,-1.34,-19.36,-11.46,8.37
0.01,-0.01,0.96,2.69,2.01,-1.34,-19.36,-11.46,8.37
0.01,-0.01,0.96,3.36,1.10,-1.22,-19.62,-11.89,8.31
0.01,-0.01,0.97,2.20,2.08,-0.92,-19.62,-11.89,8.31
0.01,-0.01,0.97,2.20,2.08,-0.92,-19.62,-11.89,8.31
0.01,-0.01,0.97,1.22,2.81,-0.73,-19.62,-11.89,8.31
0.01,-0.01,0.97,1.22,2.81,-0.73,-19.62,-11.89,8.31
0.01,-0.01,0.96,2.56,1.89,-0.79,-19.62,-11.89,8.31
0.01,-0.01,0.96,3.85,0.92,-1.10,-19.62,-11.89,8.31
0.01,-0.01,0.96,3.85,0.92,-1.10,-19.62,-11.89,8.31
0.01,-0.01,0.96,2.81,2.01,-0.67,-19.62,-11.89,8.31
0.01,-0.01,0.96,2.81,2.01,-0.67,-19.62,-11.89,8.31
0.01,-0.01,0.96,2.56,1.89,-0.55,-19.43,-11.76,8.75
0.01,-0.01,0.97,3.48,1.04,-0.92,-19.43,-11.76,8.75
0.01,-0.01,0.97,3.48,1.04,-0.92,-19.43,-11.76,8.75
0.01,-0.01,0.97,3.91,0.73,-0.85,-19.43,-11.76,8.75
0.01,-0.01,0.97,3.91,0.73,-0.85,-19.43,-11.76,8.75
0.01,-0.01,0.97,4.03,0.49,-0.67,-19.43,-11.76,8.75
0.01,-0.01,0.97,4.15,0.55,-0.79,-19.43,-11.76,8.75
0.01,-0.01,0.97,4.15,0.55,-0.79,-19.43,-11.76,8.75
0.01,-0.01,0.96,4.03,0.67,-0.79,-19.43,-11.76,8.75
0.01,-0.01,0.96,4.03,0.67,-0.79,-19.43,-11.76,8.75
0.01,-0.01,0.96,3.54,1.04,-0.37,-19.42,-11.02,7.73
0.01,-0.01,0.96,3.36,1.40,-0.24,-19.42,-11.02,7.73
0.01,-0.01,0.96,3.36,1.40,-0.24,-19.42,-11.02,7.73
0.01,-0.01,0.97,3.17,1.77,-0.06,-19.42,-11.02,7.73
0.01,-0.01,0.97,3.91,0.85,-0.24,-19.42,-11.02,7.73
0.01,-0.01,0.97,3.91,0.85,-0.24,-19.42,-11.02,7.73
0.01,-0.01,0.96,3.11,1.34,-0.12,-19.42,-11.02,7.73
0.01,-0.01,0.96,3.11,1.34,-0.12,-19.42,-11.02,7.73
0.01,-0.01,0.96,2.20,2.01,0.00,-19.42,-11.02,7.73
0.01,-0.01,0.96,1.83,2.44,0.12,-19.42,-11.02,7.73
0.01,-0.01,0.96,1.83,2.44,0.12,-19.68,-11.71,8.07
0.01,-0.01,0.96,1.10,3.23,0.67,-19.68,-11.71,8.07
0.01,-0.01,0.96,2.56,2.32,0.55,-19.68,-11.71,8.07
0.01,-0.01,0.97,2.56,2.32,0.55,-19.68,-11.71,8.07
0.01,-0.01,0.97,3.66,1.28,0.31,-19.68,-11.71,8.07
0.01,-0.01,0.97,3.66,1.28,0.31,-19.68,-11.71,8.07
0.01,-0.01,0.96,4.03,0.67,0.37,-19.68,-11.71,8.07
0.01,-0.01,0.96,2.56,1.83,0.43,-19.68,-11.71,8.07
0.01,-0.01,0.97,2.56,1.83,0.43,-19.68,-11.71,8.07
0.01,-0.01,0.96,1.65,2.69,0.67,-19.68,-11.71,8.07
0.01,-0.01,0.96,1.65,2.69,0.67,-19.27,-11.56,7.89
0.01,-0.01,0.97,1.10,3.17,0.92,-19.27,-11.56,7.89
0.01,-0.01,0.97,3.11,1.65,0.37,-19.27,-11.56,7.89
0.01,-0.01,0.97,3.11,1.65,0.37,-19.27,-11.56,7.89
0.01,-0.01,0.97,3.11,1.59,0.55,-19.27,-11.56,7.89
0.01,-0.01,0.97,3.11,1.59,0.55,-19.27,-11.56,7.89
0.01,-0.01,0.97,1.28,2.99,0.79,-19.27,-11.56,7.89
0.01,-0.01,0.97,1.10,3.23,0.85,-19.27,-11.56,7.89
0.01,-0.01,0.97,1.10,3.23,0.85,-19.27,-11.56,7.89
0.01,-0.01,0.96,2.75,2.08,0.61,-19.27,-11.56,7.89
0.01,-0.01,0.96,2.75,2.08,0.61,-19.68,-11.17,7.71
0.01,-0.01,0.97,3.91,0.85,0.24,-19.68,-11.17,7.71
0.01,-0.01,0.96,3.72,1.04,0.24,-19.68,-11.17,7.71
0.01,-0.01,0.96,3.72,1.04,0.24,-19.68,-11.17,7.71
0.01,-0.01,0.97,4.09,0.67,0.12,-19.68,-11.17,7.71
0.01,-0.01,0.97,3.05,1.46,0.37,-19.68,-11.17,7.71
0.01,-0.01,0.97,3.05,1.46,0.37,-19.68,-11.17,7.71
0.01,-0.01,0.96,1.53,2.87,0.85,-19.68,-11.17,7.71
0.01,-0.01,0.96,1.53,2.87,0.85,-19.68,-11.17,7.71
0.01,-0.01,0.96,3.05,1.71,0.55,-19.68,-11.17,7.71
0.01,-0.01,0.96,2.81,1.53,0.55,-19.35,-11.28,8.73
0.01,-0.01,0.97,2.81,1.53,0.55,-19.35,-11.28,8.73
0.01,-0.01,0.97,1.10,3.11,0.98,-19.35,-11.28,8.73
0.01,-0.01,0.97,1.10,3.11,0.98,-19.35,-11.28,8.73
0.01,-0.01,0.97,2.32,2.14,0.73,-19.35,-11.28,8.73
0.01,-0.01,0.97,2.56,2.01,0.67,-19.35,-11.28,8.73
0.01,-0.01,0.97,2.56,2.01,0.67,-19.35,-11.28,8.73
0.01,-0.01,0.97,2.75,1.95,0.55,-19.35,-11.28,8.73
0.01,-0.01,0.97,2.75,1.95,0.55,-19.35,-11.28,8.73
0.01,-0.01,0.96,2.87,1.89,0.37,-19.35,-11.28,8.73
0.01,-0.01,0.96,2.69,1.83,0.43,-19.31,-11.49,7.43
0.01,-0.01,0.96,2.69,1.83,0.43,-19.31,-11.49,7.43
0.01,-0.01,0.96,2.44,1.83,0.55,-19.31,-11.49,7.43
0.01,-0.01,0.97,2.50,1.65,0.49,-19.31,-11.49,7.43
0.01,-0.01,0.97,2.50,1.65,0.49,-19.31,-11.49,7.43
0.01,-0.01,0.97,2.69,1.89,0.43,-19.31,-11.49,7.43
0.01,-0.01,0.97,2.69,1.89,0.43,-19.31,-11.49,7.43
0.01,-0.01,0.97,2.75,1.77,0.55,-19.31,-11.49,7.43
0.01,-0.01,0.97,2.69,1.77,0.49,-19.31,-11.49,7.43
0.01,-0.01,0.96,2.69,1.77,0.49,-19.31,-11.49,7.43
0.01,-0.01,0.96,2.56,1.95,0.43,-19.47,-11.54,7.68
0.01,-0.01,0.96,2.81,1.65,0.43,-19.47,-11.54,7.68
0.01,-0.01,0.96,2.81,1.65,0.43,-19.47,-11.54,7.68
0.01,-0.01,0.97,2.62,1.71,0.37,-19.47,-11.54,7.68
0.01,-0.01,0.97,2.62,1.71,0.37,-19.47,-11.54,7.68
0.01,-0.01,0.97,2.56,1.89,0.43,-19.47,-11.54,7.68
0.01,-0.01,0.97,2.56,1.89,0.43,-19.47,-11.54,7.68
0.01,-0.01,0.97,2.69,1.83,0.43,-19.47,-11.54,7.68
0.01,-0.01,0.96,2.69,1.59,0.55,-19.47,-11.54,7.68
0.01,-0.01,0.96,2.69,1.59,0.55,-19.47,-11.54,7.68
0.01,-0.01,0.96,2.62,1.83,0.49,-19.19,-11.19,7.69
0.01,-0.01,0.96,2.56,2.01,0.49,-19.19,-11.19,7.69
0.01,-0.01,0.96,2.56,2.01,0.49,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.50,2.01,0.67,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.50,2.01,0.67,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.56,2.01,0.67,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.56,1.95,0.61,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.56,1.95,0.61,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.50,2.01,0.73,-19.19,-11.19,7.69
0.01,-0.01,0.97,2.50,2.01,0.73,-19.19,-11.19,7.69
0.01,-0.01,0.96,2.50,1.71,0.73,-19.25,-11.45,8.35
0.01,-0.01,0.96,2.56,1.83,0.73,-19.25,-11.45,8.35
0.01,-0.01,0.96,2.56,1.83,0.73,-19.25,-11.45,8.35
0.01,-0.01,0.96,2.38,1.83,0.73,-19.25,-11.45,8.35
0.01,-0.01,0.97,2.56,1.65,0.98,-19.25,-11.45,8.35
0.01,-0.01,0.97,2.56,1.65,0.98,-19.25,-11.45,8.35
0.01,-0.01,0.97,2.50,1.77,1.10,-19.25,-11.45,8.35
0.01,-0.01,0.97,2.50,1.77,1.10,-19.25,-11.45,8.35
0.01,-0.01,0.97,2.38,1.83,1.34,-19.25,-11.45,8.35
0.01,-0.01,0.97,2.87,1.77,2.14,-19.25,-11.45,8.35
-0.07,-0.02,0.97,2.87,1.77,2.14,-19.35,-11.49,8.04
-0.17,-0.01,0.97,3.05,2.01,8.73,-19.35,-11.49,8.04
-0.17,-0.01,0.97,3.05,2.01,8.73,-19.35,-11.49,8.04
-0.11,0.01,0.97,4.27,2.20,26.79,-19.35,-11.49,8.04
-0.06,-0.02,0.97,4.94,2.62,42.05,-19.35,-11.49,8.04
-0.06,-0.02,0.97,4.94,2.62,42.05,-19.35,-11.49,8.04
0.01,-0.04,0.97,5.25,2.56,47.67,-19.35,-11.49,8.04
0.01,-0.04,0.97,5.25,2.56,47.67,-19.35,-11.49,8.04
0.04,-0.04,0.97,5.13,2.56,47.00,-19.35,-11.49,8.04
0.03,-0.04,0.96,5.00,2.69,45.35,-19.35,-11.49,8.04
0.03,-0.04,0.96,5.00,2.69,45.35,-19.84,-9.53,8.63
0.01,-0.03,0.96,4.82,2.81,44.19,-19.84,-9.53,8.63
0.02,-0.03,0.96,5.00,2.32,44.74,-19.84,-9.53,8.63
0.02,-0.03,0.96,5.00,2.32,44.74,-19.84,-9.53,8.63
0.02,-0.03,0.97,5.13,2.44,44.74,-19.84,-9.53,8.63
0.02,-0.03,0.97,5.13,2.44,44.74,-19.84,-9.53,8.63
0.03,-0.01,0.97,4.82,2.38,44.98,-19.84,-9.53,8.63
0.02,-0.02,0.96,5.13,2.56,45.10,-19.84,-9.53,8.63
0.02,-0.02,0.96,5.13,2.56,45.10,-19.84,-9.53,8.63
0.01,-0.02,0.96,5.13,2.56,45.41,-19.84,-9.53,8.63
0.01,-0.02,0.96,5.13,2.56,45.41,-20.09,-8.72,7.50
0.03,0.00,0.96,4.76,2.50,47.06,-20.09,-8.72,7.50
0.02,-0.00,0.96,5.00,2.32,48.89,-20.09,-8.72,7.50
0.02,-0.00,0.96,5.00,2.32,48.89,-20.09,-8.72,7.50
0.04,0.01,0.96,4.94,2.75,50.35,-20.09,-8.72,7.50
0.04,0.01,0.96,5.31,2.44,48.83,-20.09,-8.72,7.50
0.04,0.01,0.97,5.31,2.44,48.83,-20.09,-8.72,7.50
0.04,0.01,0.97,5.25,2.62,47.36,-20.09,-8.72,7.50
0.04,0.01,0.97,5.25,2.62,47.36,-20.09,-8.72,7.50
0.04,0.02,0.96,4.82,2.56,46.75,-20.09,-8.72,7.50
0.04,0.02,0.96,5.07,2.20,46.33,-20.74,-7.03,8.19
0.03,0.01,0.96,5.07,2.20,46.33,-20.74,-7.03,8.19
0.02,0.01,0.96,4.82,2.38,46.14,-20.74,-7.03,8.19
0.02,0.01,0.96,4.82,2.38,46.14,-20.74,-7.03,8.19
0.03,0.01,0.96,5.07,2.50,47.79,-20.74,-7.03,8.19
0.02,0.01,0.96,5.31,2.32,48.22,-20.74,-7.03,8.19
0.02,0.01,0.96,5.31,2.32,48.22,-20.74,-7.03,8.19
0.01,0.01,0.97,5.00,2.38,48.34,-20.74,-7.03,8.19
0.01,0.01,0.97,5.00,2.38,48.34,-20.74,-7.03,8.19
0.02,0.00,0.97,5.07,2.38,49.01,-20.74,-7.03,8.19
0.01,0.00,0.96,5.00,2.50,49.80,-21.41,-5.93,8.36
0.01,0.00,0.96,5.00,2.50,49.80,-21.41,-5.93,8.36
0.02,0.00,0.96,5.31,2.62,52.92,-21.41,-5.93,8.36
0.02,0.00,0.96,5.43,2.50,54.93,-21.41,-5.93,8.36
0.01,-0.00,0.96,5.43,2.50,54.93,-21.41,-5.93,8.36
-0.01,0.01,0.96,5.49,2.50,57.62,-21.41,-5.93,8.36
-0.01,0.01,0.96,5.49,2.50,57.62,-21.41,-5.93,8.36
-0.01,0.01,0.97,5.74,2.75,60.49,-21.41,-5.93,8.36
-0.01,0.01,0.97,5.74,2.75,63.42,-21.41,-5.93,8.36
-0.01,0.00,0.97,5.74,2.75,63.42,-21.41,-5.93,8.36
-0.01,0.00,0.97,6.10,2.69,64.51,-22.69,-3.89,8.14
-0.01,0.00,0.97,6.10,2.69,64.51,-22.69,-3.89,8.14
0.00,-0.01,0.96,5.92,2.75,65.00,-22.69,-3.89,8.14
0.01,-0.01,0.96,5.98,2.62,64.27,-22.69,-3.89,8.14
0.01,-0.01,0.96,5.98,2.62,64.27,-22.69,-3.89,8.14
0.02,-0.01,0.97,5.74,2.87,63.29,-22.69,-3.89,8.14
0.02,-0.01,0.97,5.74,2.87,63.29,-22.69,-3.89,8.14
0.02,-0.01,0.97,6.04,2.62,62.19,-22.69,-3.89,8.14
0.02,-0.01,0.96,5.92,2.56,62.81,-22.69,-3.89,8.14
0.02,-0.01,0.96,5.92,2.56,62.81,-22.69,-3.89,8.14
0.03,-0.01,0.97,5.92,2.62,63.42,-23.34,-1.42,8.36
0.03,-0.01,0.96,5.98,2.62,63.78,-23.34,-1.42,8.36
0.03,-0.01,0.96,5.98,2.62,63.78,-23.34,-1.42,8.36
0.01,-0.01,0.96,6.23,2.56,66.28,-23.34,-1.42,8.36
0.01,-0.01,0.96,6.23,2.56,66.28,-23.34,-1.42,8.36
-0.01,-0.02,0.96,6.16,2.62,68.12,-23.34,-1.42,8.36
-0.00,-0.01,0.97,6.29,2.75,67.63,-23.34,-1.42,8.36
-0.00,-0.01,0.97,6.29,2.75,67.63,-23.34,-1.42,8.36
-0.02,-0.01,0.97,6.23,2.87,66.47,-23.34,-1.42,8.36
-0.02,-0.01,0.97,6.23,2.87,66.47,-23.34,-1.42,8.36
0.00,-0.00,0.96,6.23,2.81,68.24,-24.30,1.04,9.01
0.00,-0.00,0.96,6.16,2.75,69.76,-24.30,1.04,9.01
0.00,-0.00,0.96,6.16,2.75,69.76,-24.30,1.04,9.01
0.01,0.00,0.96,6.35,2.69,71.59,-24.30,1.04,9.01
0.01,0.00,0.96,6.35,2.69,75.74,-24.30,1.04,9.01
0.01,0.01,0.97,6.35,2.69,75.74,-24.30,1.04,9.01
0.04,0.00,0.96,6.90,2.81,81.24,-24.30,1.04,9.01
0.04,0.00,0.96,6.90,2.81,81.24,-24.30,1.04,9.01
0.05,0.01,0.97,7.08,2.81,85.82,-24.30,1.04,9.01
0.05,0.01,0.97,7.08,2.81,85.82,-24.30,1.04,9.01
0.03,-0.00,0.96,7.45,2.87,90.52,-25.01,4.36,9.38
-0.01,-0.01,0.96,7.75,2.93,95.34,-25.01,4.36,9.38
-0.01,-0.01,0.96,7.75,2.93,95.34,-25.01,4.36,9.38
-0.01,-0.02,0.97,7.69,3.30,94.73,-25.01,4.36,9.38
-0.01,-0.02,0.97,7.32,3.36,90.33,-25.01,4.36,9.38
-0.01,-0.02,0.97,7.32,3.36,90.33,-25.01,4.36,9.38
-0.02,-0.02,0.97,7.14,3.17,86.00,-25.01,4.36,9.38
-0.02,-0.02,0.97,7.14,3.17,86.00,-25.01,4.36,9.38
0.01,-0.01,0.97,7.02,3.23,85.51,-25.01,4.36,9.38
0.02,-0.01,0.97,7.14,2.93,87.65,-25.01,4.36,9.38
0.02,-0.01,0.97,7.14,2.93,87.65,-26.20,7.48,11.00
0.03,-0.00,0.96,7.26,3.11,89.66,-26.20,7.48,11.00
0.03,-0.00,0.96,7.08,3.36,92.35,-26.20,7.48,11.00
0.04,0.00,0.96,7.08,3.36,92.35,-26.20,7.48,11.00
0.07,0.01,0.96,7.32,3.23,95.52,-26.20,7.48,11.00
0.07,0.01,0.96,7.32,3.23,95.52,-26.20,7.48,11.00
0.08,0.01,0.96,8.00,3.23,102.97,-26.20,7.48,11.00
0.08,0.01,0.96,8.30,3.30,111.15,-26.20,7.48,11.00
0.06,-0.00,0.96,8.30,3.30,111.15,-26.20,7.48,11.00
0.00,-0.03,0.96,8.42,3.23,115.05,-26.20,7.48,11.00
0.00,-0.03,0.96,8.42,3.23,115.05,-26.53,11.99,11.06
-0.01,-0.04,0.96,8.61,3.30,112.79,-26.53,11.99,11.06
-0.01,-0.04,0.96,8.18,3.17,105.71,-26.53,11.99,11.06
-0.01,-0.04,0.96,8.18,3.17,105.71,-26.53,11.99,11.06
-0.01,-0.04,0.96,7.81,3.11,100.52,-26.53,11.99,11.06
-0.01,-0.04,0.96,7.81,3.11,100.52,-26.53,11.99,11.06
0.00,-0.03,0.97,7.75,3.23,97.60,-26.53,11.99,11.06
-0.00,-0.02,0.97,7.63,3.05,92.96,-26.53,11.99,11.06
-0.00,-0.02,0.97,7.63,3.05,92.96,-26.53,11.99,11.06
-0.01,-0.02,0.97,7.26,3.17,91.19,-26.53,11.99,11.06
-0.01,-0.02,0.97,7.26,3.17,91.19,-26.94,15.59,10.28
0.01,-0.02,0.97,7.26,3.36,92.41,-26.94,15.59,10.28
-0.00,-0.02,0.96,7.26,3.17,91.74,-26.94,15.59,10.28
-0.00,-0.02,0.96,7.26,3.17,91.74,-26.94,15.59,10.28
0.01,-0.02,0.96,7.32,3.05,91.31,-26.94,15.59,10.28
0.00,-0.04,0.96,7.45,2.99,89.78,-26.94,15.59,10.28
0.00,-0.04,0.96,7.45,2.99,89.78,-26.94,15.59,10.28
-0.02,-0.04,0.96,7.32,2.93,88.13,-26.94,15.59,10.28
-0.02,-0.04,0.96,7.32,2.93,88.13,-26.94,15.59,10.28
0.01,-0.01,0.96,7.02,3.23,87.95,-26.94,15.59,10.28
0.01,-0.01,0.96,6.90,3.42,84.78,-26.27,18.47,10.19
-0.02,-0.07,0.97,6.90,3.42,84.78,-26.27,18.47,10.19
-0.00,-0.02,0.97,7.14,3.11,90.76,-26.27,18.47,10.19
-0.00,-0.02,0.97,7.57,3.17,101.26,-26.27,18.47,10.19
0.03,0.00,0.97,7.57,3.17,101.26,-26.27,18.47,10.19
0.03,-0.00,0.96,7.51,3.54,99.49,-26.27,18.47,10.19
0.03,-0.00,0.96,7.51,3.54,99.49,-26.27,18.47,10.19
0.05,0.00,0.96,7.32,3.42,95.03,-26.27,18.47,10.19
0.05,0.00,0.96,6.96,3.05,88.20,-26.27,18.47,10.19
0.04,-0.00,0.97,6.96,3.05,88.20,-26.27,18.47,10.19
0.02,-0.03,0.97,7.02,3.17,83.13,-24.63,22.06,9.58
0.02,-0.03,0.97,7.02,3.17,83.13,-24.63,22.06,9.58
0.01,-0.02,0.96,6.90,2.99,80.44,-24.63,22.06,9.58
0.00,-0.03,0.96,6.71,2.93,77.27,-24.63,22.06,9.58
0.00,-0.03,0.96,6.71,2.93,77.27,-24.63,22.06,9.58
0.00,-0.02,0.96,6.65,2.93,74.40,-24.63,22.06,9.58
0.00,-0.02,0.96,6.65,2.93,74.40,-24.63,22.06,9.58
0.00,-0.03,0.97,6.53,2.93,73.18,-24.63,22.06,9.58
0.01,-0.03,0.97,6.35,2.75,70.31,-24.63,22.06,9.58
0.01,-0.03,0.97,6.35,2.75,70.31,-24.63,22.06,9.58
0.01,-0.02,0.97,6.59,2.62,67.87,-24.48,24.67,10.07
0.01,-0.01,0.96,6.47,2.69,66.35,-24.48,24.67,10.07
0.01,-0.01,0.96,6.47,2.69,66.35,-24.48,24.67,10.07
0.02,-0.00,0.96,6.10,2.56,66.41,-24.48,24.67,10.07
0.02,-0.00,0.96,6.10,2.56,66.41,-24.48,24.67,10.07
0.02,-0.00,0.96,5.98,2.50,67.38,-24.48,24.67,10.07
0.03,0.00,0.96,6.16,2.56,69.70,-24.48,24.67,10.07
0.03,0.00,0.96,6.16,2.56,69.70,-24.48,24.67,10.07
0.03,0.01,0.97,6.23,2.56,72.33,-24.48,24.67,10.07
0.03,0.01,0.97,6.23,2.56,72.33,-24.48,24.67,10.07
0.02,-0.00,0.97,6.35,2.56,73.91,-23.44,27.29,10.31
0.01,-0.00,0.96,6.41,2.75,75.81,-23.44,27.29,10.31
0.01,-0.00,0.96,6.41,2.75,75.81,-23.44,27.29,10.31
0.01,-0.01,0.96,6.41,2.75,76.11,-23.44,27.29,10.31
0.01,-0.01,0.96,6.47,2.81,77.45,-23.44,27.29,10.31
0.00,0.00,0.96,6.47,2.81,77.45,-23.44,27.29,10.31
0.00,0.00,0.97,6.41,2.93,79.90,-23.44,27.29,10.31
0.00,0.00,0.97,6.41,2.93,79.90,-23.44,27.29,10.31
0.01,-0.00,0.96,6.53,2.81,83.62,-23.44,27.29,10.31
0.01,-0.00,0.96,6.90,2.99,87.83,-21.68,29.42,8.98
0.02,-0.00,0.97,6.90,2.99,87.83,-21.68,29.42,8.98
0.02,-0.01,0.96,7.32,3.23,92.10,-21.68,29.42,8.98
0.02,-0.01,0.96,7.32,3.23,92.10,-21.68,29.42,8.98
0.01,-0.01,0.96,7.45,3.11,94.24,-21.68,29.42,8.98
0.01,-0.00,0.96,7.45,3.05,93.99,-21.68,29.42,8.98
0.01,-0.00,0.96,7.45,3.05,93.99,-21.68,29.42,8.98
0.00,-0.01,0.96,7.32,3.05,91.61,-21.68,29.42,8.98
0.00,-0.01,0.96,7.32,3.05,91.61,-21.68,29.42,8.98
0.01,-0.01,0.96,7.02,2.99,89.29,-21.68,29.42,8.98
0.02,-0.01,0.96,7.14,3.17,89.36,-19.80,32.62,9.24
0.02,-0.01,0.96,7.14,3.17,89.36,-19.80,32.62,9.24
0.02,0.01,0.96,7.14,3.23,91.67,-19.80,32.62,9.24
0.03,0.01,0.96,7.20,3.23,94.36,-19.80,32.62,9.24
0.03,0.01,0.96,7.20,3.23,94.36,-19.80,32.62,9.24
0.01,0.01,0.96,7.39,3.17,95.52,-19.80,32.62,9.24
0.01,0.01,0.96,7.39,3.17,95.52,-19.80,32.62,9.24
0.01,0.00,0.96,7.32,3.30,93.14,-19.80,32.62,9.24
0.01,0.00,0.96,7.14,3.05,88.62,-19.80,32.62,9.24
0.00,0.00,0.96,7.14,3.05,88.62,-19.80,32.62,9.24
0.01,-0.01,0.97,6.84,2.81,83.98,-17.21,35.72,8.61
0.01,-0.01,0.97,6.59,3.11,80.08,-17.21,35.72,8.61
-0.00,-0.01,0.96,6.59,3.11,80.08,-17.21,35.72,8.61
-0.00,-0.01,0.97,6.53,3.23,78.06,-17.21,35.72,8.61
-0.00,-0.01,0.97,6.53,3.23,78.06,-17.21,35.72,8.61
-0.01,-0.01,0.96,6.35,2.99,75.62,-17.21,35.72,8.61
-0.01,-0.01,0.96,6.35,2.99,75.62,-17.21,35.72,8.61
-0.00,-0.02,0.97,6.16,2.87,73.43,-17.21,35.72,8.61
-0.01,-0.01,0.96,6.35,2.81,73.06,-17.21,35.72,8.61
-0.01,-0.01,0.96,6.35,2.81,73.06,-17.21,35.72,8.61
-0.01,-0.01,0.97,6.29,2.87,70.98,-15.92,37.46,8.44
-0.01,-0.01,0.96,5.86,2.62,66.41,-15.92,37.46,8.44
-0.01,-0.01,0.96,5.86,2.62,66.41,-15.92,37.46,8.44
