ax,ay,az,gx,gy,gz,mx,my,mz
-0.04,-1.03,-0.18,0.43,12.02,-1.95,54.36,8.28,19.21
-0.03,-1.04,-0.21,-0.37,7.39,-0.43,54.36,8.28,19.21
-0.03,-1.04,-0.21,-0.37,7.39,-0.43,54.36,8.28,19.21
-0.03,-1.02,-0.15,-10.50,4.39,0.92,54.36,8.28,19.21
-0.03,-1.01,-0.11,-15.14,2.99,1.40,54.36,8.28,19.21
-0.03,-1.01,-0.11,-15.14,2.99,1.40,54.36,8.28,19.21
-0.04,-1.01,-0.11,-13.37,4.09,1.77,53.54,8.41,19.89
-0.04,-1.01,-0.11,-12.57,8.06,2.26,53.54,8.41,19.89
-0.08,-1.04,-0.05,-12.57,8.06,2.26,53.54,8.41,19.89
-0.04,-1.01,-0.06,-18.80,22.03,4.52,53.54,8.41,19.89
-0.04,-1.01,-0.06,-18.80,22.03,4.52,53.54,8.41,19.89
-0.05,-1.03,-0.08,-21.73,33.20,5.25,53.54,8.41,19.89
-0.05,-1.03,-0.08,-25.51,40.10,5.86,53.54,8.41,19.89
-0.04,-1.02,-0.10,-25.51,40.10,5.86,53.54,8.41,19.89
-0.01,-1.00,-0.11,-27.95,44.25,5.80,53.54,8.41,19.89
-0.01,-1.00,-0.11,-27.95,44.25,5.80,53.54,8.41,19.89
-0.03,-1.00,-0.09,-24.66,42.48,4.46,52.77,9.19,20.08
-0.02,-1.01,-0.12,-21.79,38.64,3.72,52.77,9.19,20.08
-0.02,-1.01,-0.12,-21.79,38.64,3.72,52.77,9.19,20.08
-0.02,-1.01,-0.12,-20.57,34.06,3.30,52.77,9.19,20.08
-0.02,-1.01,-0.12,-20.57,34.06,3.30,52.77,9.19,20.08
-0.01,-0.99,-0.11,-20.02,27.95,3.23,52.77,9.19,20.08
-0.02,-1.01,-0.10,-17.70,22.77,2.62,52.77,9.19,20.08
-0.02,-1.01,-0.10,-17.70,22.77,2.62,52.77,9.19,20.08
-0.01,-1.01,-0.11,-15.99,15.99,2.01,52.77,9.19,20.08
-0.01,-1.01,-0.11,-15.99,15.99,2.01,52.77,9.19,20.08
-0.01,-1.01,-0.10,-15.56,10.93,1.46,52.47,9.86,20.89
-0.01,-1.01,-0.08,-15.32,7.20,0.98,52.47,9.86,20.89
-0.01,-1.01,-0.08,-15.32,7.20,0.98,52.47,9.86,20.89
-0.02,-1.01,-0.07,-14.47,3.85,0.67,52.47,9.86,20.89
-0.02,-1.01,-0.07,-13.12,1.34,0.43,52.47,9.86,20.89
-0.02,-1.01,-0.07,-13.12,1.34,0.43,52.47,9.86,20.89
-0.02,-1.01,-0.06,-12.02,-1.04,0.24,52.47,9.86,20.89
-0.02,-1.01,-0.06,-12.02,-1.04,0.24,52.47,9.86,20.89
-0.02,-1.01,-0.06,-11.29,-2.81,0.31,52.47,9.86,20.89
-0.02,-1.01,-0.05,-10.13,-4.82,0.12,52.47,9.86,20.89
-0.02,-1.01,-0.05,-10.13,-4.82,0.12,51.93,10.01,20.31
-0.02,-1.01,-0.04,-7.87,-6.96,0.00,51.93,10.01,20.31
-0.02,-1.01,-0.04,-4.27,-8.67,0.06,51.93,10.01,20.31
-0.02,-1.00,-0.03,-4.27,-8.67,0.06,51.93,10.01,20.31
-0.01,-1.02,-0.06,0.00,-10.07,0.00,51.93,10.01,20.31
-0.01,-1.02,-0.06,0.00,-10.07,0.00,51.93,10.01,20.31
-0.05,-1.01,-0.06,2.32,-8.54,-0.92,51.93,10.01,20.31
-0.05,-1.01,-0.06,1.71,-2.99,-0.18,51.93,10.01,20.31
-0.04,-1.01,-0.07,1.71,-2.99,-0.18,51.93,10.01,20.31
-0.03,-1.01,-0.07,-0.06,3.05,0.18,51.93,10.01,20.31
-0.03,-1.01,-0.07,-0.06,3.05,0.18,52.91,8.91,20.85
-0.02,-1.00,-0.03,0.79,5.19,0.18,52.91,8.91,20.85
-0.02,-1.01,-0.04,2.14,4.76,0.31,52.91,8.91,20.85
-0.02,-1.01,-0.04,2.14,4.76,0.31,52.91,8.91,20.85
-0.02,-1.01,-0.06,5.31,2.44,0.24,52.91,8.91,20.85
-0.02,-1.01,-0.06,5.31,2.44,0.24,52.91,8.91,20.85
-0.02,-1.01,-0.06,5.98,1.95,0.12,52.91,8.91,20.85
-0.03,-1.02,-0.07,5.92,1.59,0.00,52.91,8.91,20.85
-0.03,-1.02,-0.07,5.92,1.59,0.00,52.91,8.91,20.85
-0.03,-1.01,-0.06,4.82,2.14,0.06,52.91,8.91,20.85
-0.03,-1.01,-0.06,4.82,2.14,0.06,52.93,9.22,21.48
-0.02,-1.02,-0.02,4.09,2.26,0.31,52.93,9.22,21.48
-0.03,-1.02,-0.09,4.27,1.40,0.12,52.93,9.22,21.48
-0.03,-1.02,-0.09,4.27,1.40,0.12,52.93,9.22,21.48
-0.02,-1.01,-0.06,5.13,1.28,0.12,52.93,9.22,21.48
-0.02,-1.01,-0.06,5.07,1.95,0.18,52.93,9.22,21.48
-0.03,-1.01,-0.05,5.07,1.95,0.18,52.93,9.22,21.48
-0.03,-1.01,-0.04,5.68,2.32,0.24,52.93,9.22,21.48
-0.03,-1.01,-0.04,5.68,2.32,0.24,52.93,9.22,21.48
-0.03,-1.01,-0.05,6.59,2.62,0.37,52.93,9.22,21.48
-0.03,-1.01,-0.05,7.69,2.38,0.37,52.98,8.94,20.35
-0.03,-1.02,-0.06,7.69,2.38,0.37,52.98,8.94,20.35
-0.03,-1.02,-0.06,8.18,2.14,0.18,52.98,8.94,20.35
-0.03,-1.02,-0.06,8.18,2.14,0.18,52.98,8.94,20.35
-0.03,-1.02,-0.06,8.06,1.95,0.31,52.98,8.94,20.35
-0.03,-1.01,-0.07,7.87,1.89,0.37,52.98,8.94,20.35
-0.03,-1.01,-0.07,7.87,1.89,0.37,52.98,8.94,20.35
-0.02,-1.01,-0.05,7.32,2.44,0.31,52.98,8.94,20.35
-0.02,-1.01,-0.05,7.32,2.44,0.31,52.98,8.94,20.35
-0.03,-1.01,-0.08,8.06,1.89,0.24,52.98,8.94,20.35
-0.04,-1.02,-0.07,7.69,1.59,0.31,52.81,9.57,20.90
-0.04,-1.02,-0.07,7.69,1.59,0.31,52.81,9.57,20.90
-0.03,-1.01,-0.08,7.08,2.08,0.49,52.81,9.57,20.90
-0.03,-1.01,-0.08,6.23,3.23,0.49,52.81,9.57,20.90
-0.03,-1.02,-0.07,6.23,3.23,0.49,52.81,9.57,20.90
-0.06,-1.02,-0.12,6.35,4.03,0.43,52.81,9.57,20.90
-0.06,-1.02,-0.12,6.35,4.03,0.43,52.81,9.57,20.90
-0.01,-1.01,-0.06,3.48,11.05,1.16,52.81,9.57,20.90
-0.01,-1.01,-0.06,4.09,12.21,1.53,52.81,9.57,20.90
-0.12,-0.99,-0.24,4.09,12.21,1.53,52.81,9.57,20.90
-0.02,-1.03,-0.02,8.61,35.16,2.81,52.70,9.03,21.13
-0.02,-1.03,-0.02,8.61,35.16,2.81,52.70,9.03,21.13
-0.05,-1.02,-0.08,8.42,45.17,2.75,52.70,9.03,21.13
-0.02,-1.03,-0.05,6.59,46.20,2.99,52.70,9.03,21.13
-0.02,-1.03,-0.05,6.59,46.20,2.99,52.70,9.03,21.13
-0.05,-1.01,-0.08,3.72,46.57,3.05,52.70,9.03,21.13
-0.05,-1.01,-0.08,3.72,46.57,3.05,52.70,9.03,21.13
-0.03,-1.02,-0.10,4.82,53.89,3.23,52.70,9.03,21.13
-0.04,-1.00,-0.12,6.53,58.41,3.11,52.70,9.03,21.13
-0.04,-1.00,-0.12,6.53,58.41,3.11,52.70,9.03,21.13
-0.04,-1.01,-0.10,7.20,61.04,3.23,51.49,9.88,22.18
-0.02,-1.01,-0.09,8.00,63.05,3.42,51.49,9.88,22.18
-0.02,-1.01,-0.09,8.00,63.05,3.42,51.49,9.88,22.18
0.01,-1.01,-0.07,7.81,61.95,3.42,51.49,9.88,22.18
0.01,-1.01,-0.07,7.81,61.95,3.42,51.49,9.88,22.18
-0.01,-1.02,-0.07,7.81,55.48,3.05,51.49,9.88,22.18
0.00,-1.02,-0.06,4.27,51.57,3.42,51.49,9.88,22.18
0.00,-1.02,-0.06,4.27,51.57,3.42,51.49,9.88,22.18
-0.00,-1.02,-0.06,3.05,46.57,3.17,51.49,9.88,22.18
-0.00,-1.02,-0.06,3.05,46.57,3.17,51.49,9.88,22.18
-0.01,-1.02,-0.07,1.77,42.97,2.69,50.83,11.00,25.22
-0.04,-1.01,-0.06,1.65,39.61,2.26,50.83,11.00,25.22
-0.04,-1.01,-0.06,1.65,39.61,2.26,50.83,11.00,25.22
-0.04,-1.02,-0.08,-0.06,41.02,2.44,50.83,11.00,25.22
-0.04,-1.02,-0.08,-0.73,46.57,2.87,50.83,11.00,25.22
-0.03,-1.01,-0.08,-0.73,46.57,2.87,50.83,11.00,25.22
-0.02,-1.01,-0.09,-0.37,51.70,3.17,50.83,11.00,25.22
-0.02,-1.01,-0.09,-0.37,51.70,3.17,50.83,11.00,25.22
-0.02,-0.99,-0.10,1.83,57.86,3.48,50.83,11.00,25.22
-0.02,-0.99,-0.10,7.69,64.58,3.42,50.83,11.00,25.22
-0.02,-1.01,-0.07,7.69,64.58,3.42,49.63,10.56,25.09
-0.02,-1.02,-0.04,12.63,70.68,3.54,49.63,10.56,25.09
-0.02,-1.02,-0.04,12.63,70.68,3.54,49.63,10.56,25.09
-0.03,-1.01,-0.06,14.95,73.06,3.60,49.63,10.56,25.09
-0.04,-1.02,-0.02,16.78,73.12,3.72,49.63,10.56,25.09
-0.04,-1.02,-0.02,16.78,73.12,3.72,49.63,10.56,25.09
-0.05,-1.02,-0.03,15.56,73.36,3.91,49.63,10.56,25.09
-0.05,-1.02,-0.03,15.56,73.36,3.91,49.63,10.56,25.09
-0.05,-1.01,-0.06,13.00,74.46,4.27,49.63,10.56,25.09
-0.04,-1.01,-0.10,11.78,79.35,4.58,49.63,10.56,25.09
-0.04,-1.01,-0.10,11.78,79.35,4.58,48.46,11.24,28.23
-0.03,-1.01,-0.10,13.49,86.55,5.00,48.46,11.24,28.23
-0.01,-1.01,-0.11,16.72,93.02,5.49,48.46,11.24,28.23
-0.01,-1.01,-0.11,16.72,93.02,5.49,48.46,11.24,28.23
0.01,-1.00,-0.10,19.71,99.18,6.04,48.46,11.24,28.23
0.01,-1.00,-0.10,19.71,99.18,6.04,48.46,11.24,28.23
-0.01,-1.00,-0.12,26.61,103.76,6.29,48.46,11.24,28.23
-0.04,-1.00,-0.09,34.36,107.42,6.41,48.46,11.24,28.23
-0.04,-1.00,-0.09,34.36,107.42,6.41,48.46,11.24,28.23
-0.05,-1.02,-0.07,39.55,113.16,6.96,48.46,11.24,28.23
-0.05,-1.02,-0.07,39.55,113.16,6.96,46.42,10.66,32.68
-0.04,-1.00,-0.10,41.02,118.53,8.00,46.42,10.66,32.68
-0.03,-1.01,-0.11,42.30,119.87,8.79,46.42,10.66,32.68
-0.03,-1.01,-0.11,42.30,119.87,8.79,46.42,10.66,32.68
-0.04,-1.01,-0.09,42.24,120.24,9.77,46.42,10.66,32.68
-0.02,-1.02,-0.11,41.26,122.19,10.93,46.42,10.66,32.68
-0.02,-1.02,-0.11,41.26,122.19,10.93,46.42,10.66,32.68
-0.00,-1.00,-0.13,39.49,125.31,12.21,46.42,10.66,32.68
-0.00,-1.00,-0.13,39.49,125.31,12.21,46.42,10.66,32.68
0.00,-1.02,-0.10,37.05,126.34,13.18,46.42,10.66,32.68
0.01,-1.03,-0.13,32.53,124.27,13.73,43.74,9.41,36.54
0.01,-1.03,-0.13,32.53,124.27,13.73,43.74,9.41,36.54
-0.01,-1.02,-0.16,27.28,120.30,13.98,43.74,9.41,36.54
-0.02,-1.03,-0.16,22.34,117.86,14.47,43.74,9.41,36.54
-0.02,-1.03,-0.16,22.34,117.86,14.47,43.74,9.41,36.54
-0.02,-1.02,-0.18,16.78,118.96,15.32,43.74,9.41,36.54
-0.02,-1.02,-0.18,16.78,118.96,15.32,43.74,9.41,36.54
-0.04,-1.02,-0.18,12.57,121.95,16.42,43.74,9.41,36.54
-0.04,-1.03,-0.20,5.00,126.04,17.76,43.74,9.41,36.54
-0.04,-1.03,-0.20,5.00,126.04,17.76,40.61,9.61,40.65
-0.04,-1.03,-0.19,-4.58,129.70,19.29,40.61,9.61,40.65
-0.04,-1.03,-0.19,-15.01,133.30,20.39,40.61,9.61,40.65
-0.05,-1.04,-0.20,-15.01,133.30,20.39,40.61,9.61,40.65
-0.05,-1.07,-0.17,-29.11,138.73,22.09,40.61,9.61,40.65
-0.05,-1.07,-0.17,-29.11,138.73,22.09,40.61,9.61,40.65
-0.02,-1.03,-0.17,-49.50,148.50,24.11,40.61,9.61,40.65
-0.03,-1.03,-0.14,-64.33,156.62,24.11,40.61,9.61,40.65
-0.03,-1.03,-0.14,-64.33,156.62,24.11,40.61,9.61,40.65
-0.02,-1.01,-0.14,-73.36,160.83,23.50,40.61,9.61,40.65
-0.02,-1.01,-0.14,-73.36,160.83,23.50,34.52,13.60,43.53
-0.02,-1.02,-0.10,-80.02,164.79,22.40,34.52,13.60,43.53
-0.01,-1.02,-0.08,-87.40,169.98,21.00,34.52,13.60,43.53
-0.01,-1.02,-0.08,-87.40,169.98,21.00,34.52,13.60,43.53
-0.00,-1.02,-0.09,-96.56,175.42,19.29,34.52,13.60,43.53
-0.00,-1.02,-0.09,-101.68,175.17,15.56,34.52,13.60,43.53
-0.00,-1.00,-0.09,-101.68,175.17,15.56,34.52,13.60,43.53
0.00,-0.99,-0.12,-94.30,166.81,9.95,34.52,13.60,43.53
0.00,-0.99,-0.12,-94.30,166.81,9.95,34.52,13.60,43.53
0.01,-0.99,-0.09,-78.31,156.56,5.68,34.52,13.60,43.53
-0.06,-0.99,-0.05,-64.51,153.81,3.54,27.01,18.60,45.41
-0.06,-0.99,-0.05,-64.51,153.81,3.54,27.01,18.60,45.41
-0.13,-1.00,-0.06,-51.64,157.78,2.20,27.01,18.60,45.41
-0.13,-1.00,-0.06,-41.26,166.87,0.85,27.01,18.60,45.41
-0.15,-1.00,-0.03,-41.26,166.87,0.85,27.01,18.60,45.41
-0.13,-0.97,-0.05,-34.79,180.24,-1.10,27.01,18.60,45.41
-0.13,-0.97,-0.05,-34.79,180.24,-1.10,27.01,18.60,45.41
-0.07,-0.97,-0.03,-23.25,190.06,-3.42,27.01,18.60,45.41
-0.07,-0.97,-0.03,-5.92,194.70,-5.07,27.01,18.60,45.41
-0.03,-0.96,-0.03,-5.92,194.70,-5.07,27.01,18.60,45.41
-0.00,-0.94,0.01,13.85,190.49,-5.80,20.00,19.38,48.95
-0.00,-0.94,0.01,36.44,174.50,-6.10,20.00,19.38,48.95
-0.04,-0.93,-0.05,36.44,174.50,-6.10,20.00,19.38,48.95
-0.06,-0.96,-0.10,64.21,161.01,-6.47,20.00,19.38,48.95
-0.06,-0.96,-0.10,64.21,161.01,-6.47,20.00,19.38,48.95
-0.02,-1.04,-0.01,86.30,151.37,-5.80,20.00,19.38,48.95
-0.02,-1.04,-0.01,90.33,144.71,-2.69,20.00,19.38,48.95
0.05,-1.04,0.03,90.33,144.71,-2.69,20.00,19.38,48.95
0.07,-1.01,-0.01,88.38,135.19,-1.77,20.00,19.38,48.95
0.07,-1.01,-0.01,88.38,135.19,-1.77,20.00,19.38,48.95
0.03,-1.00,-0.07,90.21,126.95,-1.71,17.11,14.03,50.01
0.06,-1.03,-0.07,90.52,124.39,-0.37,17.11,14.03,50.01
0.06,-1.03,-0.07,90.52,124.39,-0.37,17.11,14.03,50.01
0.05,-1.02,-0.10,84.72,121.22,2.01,17.11,14.03,50.01
0.05,-1.02,-0.10,78.49,122.62,4.33,17.11,14.03,50.01
0.03,-1.02,-0.11,78.49,122.62,4.33,17.11,14.03,50.01
0.00,-1.04,-0.09,70.56,124.82,6.59,17.11,14.03,50.01
0.00,-1.04,-0.09,70.56,124.82,6.59,17.11,14.03,50.01
-0.03,-1.05,-0.08,58.65,121.15,8.42,17.11,14.03,50.01
-0.03,-1.05,-0.08,44.74,116.94,9.95,17.11,14.03,50.01
-0.06,-1.05,-0.07,44.74,116.94,9.95,12.85,10.41,50.56
-0.13,-1.06,-0.08,30.58,114.56,11.11,12.85,10.41,50.56
-0.13,-1.06,-0.08,15.38,115.05,12.45,12.85,10.41,50.56
-0.18,-1.06,-0.10,15.38,115.05,12.45,12.85,10.41,50.56
-0.18,-1.06,-0.10,-3.17,123.35,15.01,12.85,10.41,50.56
-0.18,-1.06,-0.10,-3.17,123.35,15.01,12.85,10.41,50.56
-0.13,-1.05,-0.10,-21.55,138.06,18.13,12.85,10.41,50.56
-0.13,-1.05,-0.10,-36.13,153.08,20.26,12.85,10.41,50.56
-0.08,-1.04,-0.14,-36.13,153.08,20.26,12.85,10.41,50.56
-0.05,-1.00,-0.15,-44.92,166.08,21.18,8.41,11.99,49.00
-0.05,-1.00,-0.15,-45.23,174.07,20.69,8.41,11.99,49.00
-0.04,-1.00,-0.15,-45.23,174.07,20.69,8.41,11.99,49.00
-0.01,-1.01,-0.13,-43.46,177.55,19.53,8.41,11.99,49.00
-0.01,-1.01,-0.13,-43.46,177.55,19.53,8.41,11.99,49.00
0.02,-1.00,-0.13,-41.81,177.98,18.43,8.41,11.99,49.00
0.02,-1.00,-0.13,-39.18,174.07,16.60,8.41,11.99,49.00
0.04,-1.00,-0.13,-39.18,174.07,16.60,8.41,11.99,49.00
0.06,-1.00,-0.14,-35.22,165.53,14.04,8.41,11.99,49.00
0.06,-1.00,-0.14,-35.22,165.53,14.04,8.41,11.99,49.00
0.03,-1.01,-0.11,-33.94,157.10,12.39,1.43,14.62,48.06
-0.02,-1.00,-0.11,-32.71,148.32,11.35,1.43,14.62,48.06
-0.02,-1.00,-0.11,-32.71,148.32,11.35,1.43,14.62,48.06
-0.04,-1.00,-0.09,-30.33,143.25,9.89,1.43,14.62,48.06
-0.04,-1.00,-0.09,-27.47,140.75,9.09,1.43,14.62,48.06
-0.03,-1.02,-0.05,-27.47,140.75,9.09,1.43,14.62,48.06
-0.05,-1.03,-0.06,-27.95,141.42,8.42,1.43,14.62,48.06
-0.05,-1.03,-0.06,-27.95,141.42,8.42,1.43,14.62,48.06
-0.05,-1.00,-0.07,-27.28,140.87,7.63,1.43,14.62,48.06
-0.05,-1.00,-0.07,-23.32,137.88,6.10,1.43,14.62,48.06
-0.02,-1.01,-0.05,-23.32,137.88,6.10,-3.71,15.89,45.25
-0.01,-1.01,-0.05,-17.64,133.79,4.88,-3.71,15.89,45.25
-0.01,-1.01,-0.05,-13.31,129.88,3.85,-3.71,15.89,45.25
-0.01,-1.00,-0.04,-13.31,129.88,3.85,-3.71,15.89,45.25
-0.03,-1.00,-0.00,-8.30,128.91,3.23,-3.71,15.89,45.25
-0.03,-1.00,-0.00,-8.30,128.91,3.23,-3.71,15.89,45.25
-0.03,-1.01,-0.01,-1.28,132.26,2.56,-3.71,15.89,45.25
-0.03,-1.01,-0.01,4.82,137.88,2.56,-3.71,15.89,45.25
-0.02,-1.01,-0.02,4.82,137.88,2.56,-3.71,15.89,45.25
0.04,-1.03,-0.05,6.90,143.74,2.81,-3.71,15.89,45.25
0.04,-1.03,-0.05,6.90,143.74,2.81,-8.40,16.41,43.70
0.05,-1.02,-0.03,5.31,144.47,3.72,-8.40,16.41,43.70
-0.00,-1.00,-0.02,2.69,142.70,3.85,-8.40,16.41,43.70
-0.00,-1.00,-0.02,2.69,142.70,3.85,-8.40,16.41,43.70
-0.03,-1.01,-0.05,3.85,142.76,3.72,-8.40,16.41,43.70
-0.03,-1.01,-0.05,3.85,142.76,3.72,-8.40,16.41,43.70
-0.07,-1.01,-0.06,6.77,143.55,3.72,-8.40,16.41,43.70
-0.08,-1.03,-0.10,7.51,147.28,4.15,-8.40,16.41,43.70
-0.08,-1.03,-0.10,7.51,147.28,4.15,-8.40,16.41,43.70
-0.04,-1.02,-0.07,5.92,151.73,5.00,-8.40,16.41,43.70
-0.04,-1.02,-0.07,5.92,151.73,5.00,-12.79,17.76,39.88
-0.05,-1.02,-0.08,4.88,151.67,5.49,-12.79,17.76,39.88
-0.01,-1.01,-0.07,3.30,149.66,5.13,-12.79,17.76,39.88
-0.01,-1.01,-0.07,3.30,149.66,5.13,-12.79,17.76,39.88
-0.02,-1.02,-0.06,3.36,144.47,4.94,-12.79,17.76,39.88
-0.02,-1.01,-0.04,3.23,138.37,4.64,-12.79,17.76,39.88
-0.02,-1.01,-0.04,3.23,138.37,4.64,-12.79,17.76,39.88
-0.03,-1.01,-0.02,3.97,133.61,4.39,-12.79,17.76,39.88
-0.03,-1.01,-0.02,3.97,133.61,4.39,-12.79,17.76,39.88
-0.02,-1.02,-0.02,4.76,128.97,4.03,-12.79,17.76,39.88
-0.02,-1.03,-0.03,3.54,121.46,3.60,-16.77,18.47,35.45
-0.02,-1.03,-0.03,3.54,121.46,3.60,-16.77,18.47,35.45
-0.01,-1.02,-0.04,-0.61,113.34,3.54,-16.77,18.47,35.45
-0.01,-1.02,-0.04,-4.15,103.52,3.66,-16.77,18.47,35.45
-0.01,-1.02,-0.03,-4.15,103.52,3.66,-16.77,18.47,35.45
-0.01,-1.02,-0.03,-6.77,95.76,3.42,-16.77,18.47,35.45
-0.01,-1.02,-0.03,-6.77,95.76,3.42,-16.77,18.47,35.45
-0.03,-1.02,-0.03,-7.57,90.39,3.17,-16.77,18.47,35.45
-0.03,-1.02,-0.03,-8.48,86.73,3.11,-16.77,18.47,35.45
-0.04,-1.02,-0.03,-8.48,86.73,3.11,-16.77,18.47,35.45
-0.03,-1.01,-0.01,-9.22,84.96,2.81,-17.97,18.41,34.17
-0.03,-1.01,-0.01,-8.30,86.43,2.26,-17.97,18.41,34.17
-0.05,-1.01,0.00,-8.30,86.43,2.26,-17.97,18.41,34.17
-0.05,-1.01,0.01,-6.04,90.82,2.01,-17.97,18.41,34.17
-0.05,-1.01,0.01,-6.04,90.82,2.01,-17.97,18.41,34.17
-0.04,-1.02,-0.01,-3.85,94.97,2.26,-17.97,18.41,34.17
-0.04,-1.02,-0.01,-2.93,97.78,2.26,-17.97,18.41,34.17
-0.03,-1.02,-0.03,-2.93,97.78,2.26,-17.97,18.41,34.17
-0.03,-1.02,-0.01,-5.00,99.55,2.44,-17.97,18.41,34.17
-0.03,-1.02,-0.01,-5.00,99.55,2.44,-17.97,18.41,34.17
-0.03,-1.02,0.01,-6.71,101.44,2.38,-19.74,18.68,30.59
-0.02,-1.01,0.01,-7.45,105.10,2.26,-19.74,18.68,30.59
-0.02,-1.01,0.01,-7.45,105.10,2.26,-19.74,18.68,30.59
-0.02,-1.01,0.03,-6.65,110.17,2.44,-19.74,18.68,30.59
-0.02,-1.01,0.03,-6.65,110.17,2.44,-19.74,18.68,30.59
-0.03,-1.01,0.02,-5.92,117.07,2.38,-19.74,18.68,30.59
-0.05,-1.02,0.00,-4.58,124.21,2.32,-19.74,18.68,30.59
-0.05,-1.02,0.00,-4.58,124.21,2.32,-19.74,18.68,30.59
-0.06,-1.02,-0.02,-4.27,129.33,2.32,-19.74,18.68,30.59
-0.06,-1.02,-0.02,-4.27,129.33,2.32,-19.74,18.68,30.59
-0.07,-1.02,-0.06,-5.37,130.68,2.32,-22.86,19.27,26.67
-0.06,-1.02,-0.06,-7.63,127.32,2.26,-22.86,19.27,26.67
-0.06,-1.02,-0.06,-7.63,127.32,2.26,-22.86,19.27,26.67
-0.04,-1.00,-0.05,-10.68,123.78,2.50,-22.86,19.27,26.67
-0.03,-1.02,-0.02,-10.56,119.93,2.14,-22.86,19.27,26.67
-0.03,-1.02,-0.02,-10.56,119.93,2.14,-22.86,19.27,26.67
-0.01,-1.02,-0.01,-9.52,116.58,1.46,-22.86,19.27,26.67
-0.01,-1.02,-0.01,-9.52,116.58,1.46,-22.86,19.27,26.67
-0.00,-1.01,0.02,-7.87,115.42,1.22,-22.86,19.27,26.67
-0.00,-1.00,0.04,-3.97,116.27,0.67,-25.27,20.98,23.00
-0.00,-1.00,0.04,-3.97,116.27,0.67,-25.27,20.98,23.00
-0.02,-1.01,0.05,0.06,117.98,0.00,-25.27,20.98,23.00
-0.07,-1.03,0.01,3.05,119.63,-0.24,-25.27,20.98,23.00
-0.07,-1.03,0.01,3.05,119.63,-0.24,-25.27,20.98,23.00
-0.05,-1.04,-0.01,-2.26,121.70,0.06,-25.27,20.98,23.00
-0.05,-1.04,-0.01,-2.26,121.70,0.06,-25.27,20.98,23.00
-0.02,-1.02,-0.04,-10.56,122.19,0.67,-25.27,20.98,23.00
-0.03,-1.01,-0.05,-15.14,120.00,0.55,-25.27,20.98,23.00
-0.03,-1.01,-0.05,-15.14,120.00,0.55,-25.27,20.98,23.00
-0.05,-1.03,-0.03,-16.48,115.48,0.43,-26.33,21.42,18.36
-0.05,-1.03,-0.03,-17.33,110.35,0.24,-26.33,21.42,18.36
-0.06,-1.03,-0.03,-17.33,110.35,0.24,-26.33,21.42,18.36
-0.04,-1.03,-0.01,-18.62,105.16,0.12,-26.33,21.42,18.36
-0.04,-1.03,-0.01,-18.62,105.16,0.12,-26.33,21.42,18.36
-0.05,-1.03,-0.01,-20.32,102.60,0.43,-26.33,21.42,18.36
-0.05,-1.03,-0.01,-24.05,98.82,0.24,-26.33,21.42,18.36
-0.04,-1.03,-0.03,-24.05,98.82,0.24,-26.33,21.42,18.36
-0.01,-1.02,0.02,-28.26,94.97,-0.43,-26.33,21.42,18.36
-0.01,-1.02,0.02,-28.26,94.97,-0.43,-26.33,21.42,18.36
-0.01,-1.00,0.04,-31.07,91.92,-0.67,-27.20,20.80,15.97
-0.00,-1.00,0.03,-30.15,90.76,-1.53,-27.20,20.80,15.97
-0.00,-1.00,0.03,-30.15,90.76,-1.53,-27.20,20.80,15.97
-0.03,-1.01,0.04,-28.20,90.82,-2.62,-27.20,20.80,15.97
-0.03,-1.01,0.04,-25.45,88.44,-2.81,-27.20,20.80,15.97
-0.04,-1.02,0.05,-25.45,88.44,-2.81,-27.20,20.80,15.97
-0.05,-1.01,0.04,-22.95,88.07,-2.75,-27.20,20.80,15.97
-0.05,-1.01,0.04,-22.95,88.07,-2.75,-27.20,20.80,15.97
-0.03,-0.99,0.10,-19.35,88.56,-3.42,-27.20,20.80,15.97
-0.03,-0.99,0.10,-15.14,92.83,-4.27,-27.20,20.80,15.97
-0.05,-1.01,0.09,-15.14,92.83,-4.27,-26.67,19.59,12.52
-0.04,-1.01,0.08,-12.02,100.10,-4.94,-26.67,19.59,12.52
-0.04,-1.01,0.08,-12.02,100.10,-4.94,-26.67,19.59,12.52
-0.03,-1.01,0.10,-11.84,105.83,-5.43,-26.67,19.59,12.52
-0.03,-1.00,0.12,-11.72,112.92,-5.86,-26.67,19.59,12.52
-0.03,-1.00,0.12,-11.72,112.92,-5.86,-26.67,19.59,12.52
-0.03,-1.01,0.09,-12.33,119.26,-6.16,-26.67,19.59,12.52
-0.03,-1.01,0.09,-12.33,119.26,-6.16,-26.67,19.59,12.52
-0.04,-1.01,0.08,-14.59,123.72,-6.35,-26.67,19.59,12.52
-0.02,-1.00,0.06,-14.47,125.61,-6.77,-26.67,19.59,12.52
-0.02,-1.00,0.06,-14.47,125.61,-6.77,-26.95,19.52,6.21
-0.01,-1.00,0.04,-12.82,123.47,-7.08,-26.95,19.52,6.21
-0.03,-0.99,0.09,-10.74,118.53,-7.02,-26.95,19.52,6.21
-0.03,-0.99,0.09,-10.74,118.53,-7.02,-26.95,19.52,6.21
-0.05,-1.01,0.09,-6.96,116.09,-7.26,-26.95,19.52,6.21
-0.05,-1.01,0.09,-6.96,116.09,-7.26,-26.95,19.52,6.21
-0.02,-1.00,0.06,-2.62,115.36,-7.75,-26.95,19.52,6.21
